order_id,date,product,category,region,sales,profit
2194,2023-11-14,Sofa,Furniture,West,72.47,3.54
2831,2023-11-14,T-Shirt,Clothing,South,80.47,16.86
2920,2023-11-14,LED Monitor,Electronics,South,145.49,26.82
1187,2023-11-14,Notebook Pack,Stationery,west,478.6,95.44
2402,2023-11-14,Office Chair,Furniture,East,63.67,1.14
2590,2023-11-14,Sticky Notes,Stationery,West,83.55,13.58
2007,2023-11-14,Jacket,Clothing,North,310.33,45.34
3728,2023-11-15,Whiteboard,Stationery,South,298.56,78.99
1999,2023-11-15,Notebook Pack,Stationery,North,64.04,17.22
2513,2023-11-15,Power Bank,Electronics,South,135.82,35.04
3546,2023-11-16,Sofa,Furniture,West,249.54,51.4
3215,2023-11-16,Bookshelf,Furniture,North,325.68,55.64
1983,2023-11-16,T-Shirt,Clothing,South,972.03,349.78
2772,2023-11-16,LED Monitor,Electronics,West,293.67,61.67
2017,2023-11-16,Sticky Notes,Stationery,North,112.3,43.09
1927,2023-11-16,Study Table,Furniture,North,357.18,45.69
3298,2023-11-17,Sneakers,Clothing,South,153.77,40.88
1392,2023-11-17,Wireless Mouse,Electronics,East,427.38,127.04
1998,2023-11-17,Sneakers,Clothing,West,208.17,38.94
1953,2023-11-18,Sneakers,Clothing,South,137.9,28.92
2594,2023-11-19,Pen Set,Stationery,West,160.1,25.29
1364,2023-11-19,T-Shirt,Clothing,South,162.93,17.47
1369,2023-11-19,Office Chair,Furniture,North,122.17,11.42
2561,2023-11-19,Power Bank,Electronics,West,182.07,58.5
3119,2023-11-20,Office Chair,Furniture,West,339.12,48.37
2498,2023-11-20,Notebook Pack,Stationery,North,172.63,56.92
3056,2023-11-20,Jeans,Clothing,North,352.52,26.44
2090,2023-11-20,Office Chair,Furniture,North,88.19,0.32
2667,2023-11-20,T-Shirt,Clothing,South,177.68,17.78
2119,2023-11-20,Whiteboard,Stationery,North,244.06,54.88
1489,2023-11-21,Study Table,Furniture,East,318.49,51.29
2651,2023-11-22,Sofa,Furniture,West,257.34,1.85
1244,2023-11-22,Pen Set,Stationery,East,146.4,21.89
3106,2023-11-22,Sneakers,Clothing,West,243.93,27.4
1971,2023-11-22,Power Bank,Electronics,West,291.05,103.52
3864,2023-11-23,Notebook Pack,Stationery,East,622.16,93.61
1624,2023-11-23,Jacket,Clothing,East,240.24,44.58
2189,2023-11-23,Jacket,Clothing,South,455.52,100.99
2577,2023-11-24,T-Shirt,Clothing,North,101.68,27.42
3092,2023-11-24,Sneakers,Clothing,West,119.77,17.91
2231,2023-11-24,Pen Set,Stationery,East,382.77,153.16
3556,2023-11-25,Pen Set,Stationery,West,93.51,30.13
3409,2023-11-25,Wireless Mouse,Electronics,South,94.32,2.74
2001,2023-11-25,Jacket,Clothing,South,347.98,78.62
2555,2023-11-25,T-Shirt,Clothing,South,230.06,86.24
2530,2023-11-26,Office Chair,Furniture,East,189.33,19.24
2253,2023-11-26,Office Chair,Furniture,South,114.13,13.97
1807,2023-11-26,Study Table,Furniture,West,434.94,-11.63
1689,2023-11-26,Wireless Mouse,Electronics,West,351.76,25.7
2398,2023-11-26,Jacket,Clothing,North,300.48,45.62
1168,2023-11-27,Jacket,Clothing,East,151.78,45.81
1012,2023-11-27,Notebook Pack,Stationery,West,318.51,34.42
3070,2023-11-27,Jacket,Clothing,East,71.57,7.52
2877,2023-11-28,Whiteboard,Stationery,East,421.03,97.87
2566,2023-11-28,Study Table,Furniture,East,60.19,-0.62
2915,2023-11-30,Power Bank,Electronics,East,233.85,69.84
3122,2023-11-30,Sofa,Furniture,West,121.27,9.42
2972,2023-11-30,Sticky Notes,Stationery,East,224.38,80.62
2009,2023-11-30,Notebook Pack,Stationery,North,373.07,88.23
1798,2023-12-01,Bookshelf,Furniture,West,161.25,9.64
1791,2023-12-01,Notebook Pack,Stationery,East,397.0,66.92
2896,2023-12-01,Sneakers,Clothing,West,267.94,-0.06
2429,2023-12-01,LED Monitor,Electronics,West,312.77,53.1
2660,2023-12-01,Sticky Notes,Stationery,West,162.02,47.26
3010,2023-12-02,Office Chair,Furniture,North,399.52,8.48
3717,2023-12-02,Pen Set,Stationery,East,345.33,69.48
3113,2023-12-02,Study Table,Furniture,South,120.95,9.94
3364,2023-12-02,Sticky Notes,Stationery,West,62.26,7.01
1492,2023-12-02,Sneakers,Clothing,South,129.47,31.24
2602,2023-12-02,Wireless Mouse,Electronics,South,769.76,190.52
1860,2023-12-03,Jacket,Clothing,North,336.86,64.92
3552,2023-12-03,Whiteboard,Stationery,North,244.88,62.16
2773,2023-12-04,LED Monitor,Electronics,South,189.44,54.16
1090,2023-12-04,Sofa,Furniture,South,222.67,39.34
1257,2023-12-04,Study Table,Furniture,North,515.0,64.74
3461,2023-12-04,Bookshelf,Furniture,North,308.93,42.06
1300,2023-12-04,Sofa,Furniture,West,222.63,22.62
2405,2023-12-05,Sneakers,Clothing,South,377.57,82.54
1616,2023-12-05,Jeans,Clothing,West,377.58,35.96
2489,2023-12-06,Power Bank,Electronics,North,169.09,15.22
1167,2023-12-06,T-Shirt,Clothing,North,343.27,56.72
1058,2023-12-06,T-Shirt,Clothing,East,78.1,15.11
3013,2023-12-07,T-Shirt,Clothing,South,271.83,65.47
1475,2023-12-07,Bookshelf,Furniture,East,379.03,48.77
3316,2023-12-07,Office Chair,Furniture,West,62.07,13.69
3329,2023-12-08,Bluetooth Speaker,Electronics,East,403.31,96.05
2183,2023-12-08,Sofa,Furniture,West,520.85,25.56
1620,2023-12-08,Bookshelf,Furniture,West,238.23,-7.97
3809,2023-12-08,Wireless Mouse,Electronics,North,186.28,
1557,2023-12-08,LED Monitor,Electronics,East,186.57,29.09
2322,2023-12-08,Sneakers,Clothing,West,226.2,80.36
3258,2023-12-08,Sticky Notes,Stationery,East,354.21,63.96
1410,2023-12-08,Whiteboard,Stationery,East,419.25,98.17
3105,2023-12-09,LED Monitor,Electronics,West,177.56,45.03
1021,2023-12-10,Bluetooth Speaker,Electronics,North,357.86,100.05
1101,2023-12-10,Jeans,Clothing,South,688.44,49.54
3072,2023-12-10,Bookshelf,Furniture,South,111.55,6.0
2764,2023-12-10,Power Bank,Electronics,West,301.55,80.65
3897,2023-12-10,Pen Set,Stationery,North,180.4,40.63
2506,2023-12-10,Power Bank,Electronics,East,158.98,37.11
2515,2023-12-10,Sofa,Furniture,South,146.13,19.8
3618,2023-12-11,Jeans,Clothing,West,186.39,21.2
3140,2023-12-11,Sofa,Furniture,South,157.52,21.35
3398,2023-12-11,Notebook Pack,Stationery,West,154.39,
2611,2023-12-11,Notebook Pack,Stationery,North,230.57,52.39
3034,2023-12-11,T-Shirt,Clothing,East,344.49,51.49
1266,2023-12-12,Wireless Mouse,Electronics,South,132.5,21.89
1437,2023-12-12,Sofa,Furniture,West,161.68,14.92
1249,2023-12-12,Sneakers,Clothing,West,173.78,25.57
1844,2023-12-12,Wireless Mouse,Electronics,East,68.25,4.7
2106,2023-12-12,Power Bank,Electronics,West,174.17,20.37
1056,2023-12-12,Pen Set,Stationery,West,104.82,31.65
2134,2023-12-12,Bluetooth Speaker,Electronics,East,132.81,45.21
2159,2023-12-13,Jacket,Clothing,South,259.61,41.24
3291,2023-12-14,Whiteboard,Stationery,West,129.12,29.14
1171,2023-12-14,Sofa,Furniture,North,305.68,27.37
1651,2023-12-14,Sneakers,Clothing,East,248.06,101.86
1764,2023-12-14,LED Monitor,Electronics,North,148.1,50.6
1696,2023-12-14,Sneakers,Clothing,North,137.66,15.68
2459,2023-12-15,Sticky Notes,Stationery,West,64.45,9.35
1352,2023-12-15,Notebook Pack,Stationery,East,169.22,38.1
1352,2023-12-15,Notebook Pack,Stationery,East,169.22,38.1
1246,2023-12-15,Bookshelf,Furniture,East,114.94,19.23
2747,2023-12-15,Office Chair,Furniture,West,265.34,27.24
2227,2023-12-15,Notebook Pack,Stationery,South,231.91,74.31
2019,2023-12-15,Jacket,Clothing,North,235.66,36.87
2591,2023-12-15,Power Bank,Electronics,West,94.31,19.67
3782,2023-12-15,T-Shirt,Clothing,North,164.35,50.89
3741,2023-12-16,Study Table,Furniture,East,318.79,31.97
3141,2023-12-16,Pen Set,Stationery,West,92.27,26.36
1424,2023-12-16,Power Bank,Electronics,North,55.12,2.59
1940,2023-12-16,Power Bank,Electronics,West,66.26,23.31
3543,2023-12-16,Jeans,Clothing,West,249.78,69.92
1856,2023-12-16,Jeans,Clothing,South,163.91,34.85
1942,2023-12-16,Whiteboard,Stationery,East,157.49,41.72
3575,2023-12-17,LED Monitor,Electronics,North,210.31,52.28
3144,2023-12-17,Office Chair,Furniture,South,110.39,21.05
3016,2023-12-18,Power Bank,Electronics,South,140.57,44.38
2867,2023-12-18,Wireless Mouse,Electronics,West,91.61,13.26
3544,2023-12-18,Study Table,Furniture,South,321.8,44.72
3240,2023-12-19,Bookshelf,Furniture,East,132.15,0.43
2876,2023-12-19,Sofa,Furniture,West,158.49,43.66
2605,2023-12-19,Bookshelf,Furniture,East,383.63,83.09
3236,2023-12-19,LED Monitor,Electronics,East,259.9,60.75
3637,2023-12-19,Pen Set,Stationery,North,270.99,76.8
3994,2023-12-19,Wireless Mouse,Electronics,west,90.2,20.49
3871,2023-12-20,Sneakers,Clothing,North,93.96,32.27
1399,2023-12-20,Office Chair,Furniture,North,298.13,67.58
3264,2023-12-20,Jacket,Clothing,South,240.34,53.17
2312,2023-12-22,Bookshelf,Furniture,West,147.49,
2614,2023-12-22,LED Monitor,Electronics,West,87.36,11.52
2118,2023-12-22,Jeans,Clothing,East,380.4,29.26
2632,2023-12-22,Office Chair,Furniture,North,182.28,33.78
3787,2023-12-22,Notebook Pack,Stationery,East,162.58,25.56
2856,2023-12-22,Wireless Mouse,Electronics,North,349.86,32.36
1480,2023-12-23,Jacket,Clothing,West,124.86,20.93
2557,2023-12-23,Sofa,Furniture,East,230.31,34.77
1690,2023-12-24,Sofa,Furniture,West,144.23,23.64
3017,2023-12-24,Bookshelf,Furniture,South,250.49,40.02
3421,2023-12-25,Bookshelf,Furniture,South,218.57,68.09
2296,2023-12-25,Wireless Mouse,Electronics,East,213.78,76.26
2821,2023-12-25,Notebook Pack,Stationery,North,76.78,29.88
1182,2023-12-25,Whiteboard,Stationery,North,105.85,16.67
2488,2023-12-25,Jacket,Clothing,West,228.14,42.75
3608,2023-12-26,Sticky Notes,Stationery,East,185.11,37.28
2187,2023-12-26,Sneakers,Clothing,West,142.36,33.5
2645,2023-12-26,Bookshelf,Furniture,East,168.8,36.93
1822,2023-12-26,Bluetooth Speaker,Electronics,South,180.63,44.86
3555,2023-12-26,Wireless Mouse,Electronics,West,149.76,14.55
1648,2023-12-27,T-Shirt,Clothing,West,175.65,28.22
2949,2023-12-27,Bookshelf,Furniture,West,160.69,5.37
3315,2023-12-27,Jacket,Clothing,East,187.55,35.2
3042,2023-12-27,Power Bank,Electronics,South,211.79,46.77
2179,2023-12-27,Study Table,Furniture,West,277.82,40.91
3161,2023-12-28,Office Chair,Furniture,South,129.77,24.1
3653,2023-12-28,Sneakers,Clothing,West,103.36,31.75
2627,2023-12-29,Notebook Pack,Stationery,South,106.51,27.13
2609,2023-12-29,Whiteboard,Stationery,West,227.66,32.74
2339,2023-12-29,Power Bank,Electronics,East,166.46,39.51
2108,2023-12-29,Jeans,Clothing,North,262.62,35.58
1886,2023-12-29,Sofa,Furniture,East,379.01,9.97
2883,2023-12-30,Notebook Pack,Stationery,East,103.09,14.66
2279,2023-12-30,Wireless Mouse,Electronics,North,94.88,16.52
3798,2023-12-30,Sofa,Furniture,North,60.17,8.83
3297,2023-12-30,Study Table,Furniture,North,187.87,39.65
2454,2023-12-30,Sticky Notes,Stationery,East,109.14,32.62
3108,2023-12-30,T-Shirt,Clothing,South,632.23,60.98
1324,2023-12-31,Study Table,Furniture,West,307.63,15.86
3069,2023-12-31,Sofa,Furniture,North,150.83,5.48
2649,2023-12-31,Jeans,Clothing,East,114.52,21.32
1878,2023-12-31,Bookshelf,Furniture,East,185.24,30.61
2368,2023-12-31,Notebook Pack,Stationery,West,335.58,75.41
1619,2023-12-31,Power Bank,Electronics,North,255.65,48.48
2529,2024-01-01,Sofa,Furniture,West,190.76,14.37
2774,2024-01-01,Sticky Notes,Stationery,West,835.77,46.61
3530,2024-01-01,Notebook Pack,Stationery,West,233.18,61.55
3974,2024-01-01,Wireless Mouse,Electronics,West,314.19,64.24
1573,2024-01-02,Bluetooth Speaker,Electronics,east,213.31,20.87
3647,2024-01-02,Bookshelf,Furniture,South,184.4,16.46
1060,2024-01-02,Jacket,Clothing,West,235.28,8.3
2968,2024-01-02,T-Shirt,Clothing,East,254.74,44.57
3550,2024-01-03,Pen Set,Stationery,North,314.14,104.09
1919,2024-01-04,Notebook Pack,Stationery,North,185.93,27.83
1656,2024-01-04,Study Table,Furniture,West,114.06,3.83
1548,2024-01-04,Study Table,Furniture,West,110.19,12.31
1428,2024-01-05,Study Table,Furniture,North,154.47,30.84
2825,2024-01-05,Wireless Mouse,Electronics,East,246.69,22.76
3567,2024-01-05,Sofa,Furniture,West,87.32,10.77
2343,2024-01-06,Jeans,Clothing,East,137.34,25.58
3855,2024-01-06,Office Chair,Furniture,South,137.22,36.63
2140,2024-01-06,Sneakers,Clothing,East,125.21,2.96
2899,2024-01-06,Office Chair,Furniture,North,61.08,5.48
2207,2024-01-06,Power Bank,Electronics,East,281.69,80.4
2439,2024-01-07,Office Chair,Furniture,East,63.38,4.4
1015,2024-01-08,Jacket,Clothing,North,74.28,9.09
1683,2024-01-08,T-Shirt,Clothing,East,273.24,64.47
3123,2024-01-08,LED Monitor,Electronics,West,397.39,66.72
1693,2024-01-08,Power Bank,Electronics,East,130.24,28.87
1347,2024-01-08,Pen Set,Stationery,West,190.72,65.36
1820,2024-01-09,Power Bank,Electronics,West,227.73,23.51
3220,2024-01-09,Wireless Mouse,Electronics,West,263.06,51.78
3572,2024-01-09,Notebook Pack,Stationery,South,141.34,55.19
1193,2024-01-09,Sofa,Furniture,East,174.85,35.16
1724,2024-01-09,Pen Set,Stationery,South,288.76,78.02
2410,2024-01-09,Sofa,Furniture,South,216.83,61.38
3011,2024-01-10,Notebook Pack,Stationery,East,333.07,68.5
2917,2024-01-10,Wireless Mouse,Electronics,North,218.12,46.45
1319,2024-01-10,Jacket,Clothing,West,266.06,85.36
2496,2024-01-11,Office Chair,Furniture,South,87.68,11.25
2010,2024-01-11,T-Shirt,Clothing,North,306.54,66.62
1532,2024-01-11,Bluetooth Speaker,Electronics,West,279.96,70.61
3914,2024-01-11,Whiteboard,Stationery,West,303.78,53.11
3159,2024-01-11,Office Chair,Furniture,East,73.97,9.33
2486,2024-01-12,Notebook Pack,Stationery,South,131.23,35.7
1177,2024-01-12,LED Monitor,Electronics,South,237.38,93.65
1930,2024-01-12,Whiteboard,Stationery,East,375.74,35.53
3687,2024-01-12,Office Chair,Furniture,North,87.24,6.24
3171,2024-01-13,Bluetooth Speaker,Electronics,East,164.96,28.76
2750,2024-01-13,Pen Set,Stationery,East,245.88,24.85
2124,2024-01-13,Jeans,Clothing,East,98.54,22.02
3564,2024-01-13,Bluetooth Speaker,Electronics,South,114.64,10.54
2318,2024-01-13,LED Monitor,Electronics,East,268.11,13.22
2026,2024-01-14,Wireless Mouse,Electronics,North,110.65,19.72
1113,2024-01-14,Power Bank,Electronics,East,96.24,13.32
3934,2024-01-14,Office Chair,Furniture,South,315.33,25.78
3422,2024-01-15,T-Shirt,Clothing,North,114.75,21.82
2221,2024-01-15,Jacket,Clothing,South,121.21,26.73
1500,2024-01-15,T-Shirt,Clothing,East,272.7,90.16
1094,2024-01-15,Wireless Mouse,Electronics,South,98.59,19.14
2510,2024-01-15,Wireless Mouse,Electronics,South,84.29,18.66
3366,2024-01-16,Study Table,Furniture,North,281.45,35.71
3058,2024-01-16,Whiteboard,Stationery,East,147.27,45.67
3920,2024-01-16,Office Chair,Furniture,North,155.52,13.97
2922,2024-01-16,LED Monitor,Electronics,South,63.88,5.33
3696,2024-01-16,Jacket,Clothing,South,67.9,10.53
2259,2024-01-16,Sneakers,Clothing,South,117.33,19.32
3255,2024-01-16,Notebook Pack,Stationery,West,133.37,19.48
2686,2024-01-16,T-Shirt,Clothing,North,113.18,15.28
3997,2024-01-17,Whiteboard,Stationery,East,130.45,35.03
2884,2024-01-17,LED Monitor,Electronics,North,190.08,24.19
3559,2024-01-17,Bookshelf,Furniture,East,299.46,33.3
3400,2024-01-17,Sticky Notes,Stationery,West,66.19,14.29
2714,2024-01-17,Power Bank,Electronics,South,156.88,25.32
2834,2024-01-18,Power Bank,Electronics,East,48.85,7.02
3910,2024-01-18,Office Chair,Furniture,East,198.63,56.36
1570,2024-01-19,Sticky Notes,Stationery,South,359.92,54.72
3007,2024-01-19,Bookshelf,Furniture,South,137.49,23.85
3856,2024-01-19,Sneakers,Clothing,West,699.0,108.88
1176,2024-01-20,Sofa,Furniture,East,423.59,54.22
1739,2024-01-20,Sofa,Furniture,South,370.27,95.07
3519,2024-01-20,T-Shirt,Clothing,West,161.76,29.88
3157,2024-01-20,Notebook Pack,Stationery,West,73.21,6.03
1218,2024-01-20,Jeans,Clothing,East,156.91,1.75
2267,2024-01-21,Wireless Mouse,Electronics,North,95.86,10.93
3444,2024-01-21,Sneakers,Clothing,West,179.52,27.54
2155,2024-01-21,Study Table,Furniture,West,445.78,91.33
1877,2024-01-21,Sofa,Furniture,West,151.89,25.01
1377,2024-01-21,Sofa,Furniture,West,177.17,3.62
1205,2024-01-21,Sneakers,Clothing,West,202.73,12.35
3959,2024-01-21,Bookshelf,Furniture,East,130.07,41.93
1024,2024-01-21,Sneakers,Clothing,South,136.03,5.56
2763,2024-01-21,Office Chair,Furniture,West,191.91,26.95
2722,2024-01-22,T-Shirt,Clothing,North,361.68,104.94
3960,2024-01-22,Sticky Notes,Stationery,South,398.45,118.19
1206,2024-01-22,Wireless Mouse,Electronics,East,157.17,32.26
2746,2024-01-22,LED Monitor,Electronics,East,102.54,14.17
1650,2024-01-22,Bookshelf,Furniture,South,140.05,-4.54
1068,2024-01-23,Notebook Pack,Stationery,North,148.88,42.23
1051,2024-01-23,Jeans,Clothing,North,535.34,103.24
2490,2024-01-24,Office Chair,Furniture,East,226.85,7.23
1777,2024-01-24,Wireless Mouse,Electronics,South,203.06,42.75
1714,2024-01-25,Office Chair,Furniture,North,210.23,36.0
3387,2024-01-25,Notebook Pack,Stationery,South,222.96,58.68
1070,2024-01-25,Bookshelf,Furniture,North,294.8,37.89
2839,2024-01-25,Notebook Pack,Stationery,South,247.31,56.27
2428,2024-01-26,LED Monitor,Electronics,West,246.73,55.83
3536,2024-01-26,Power Bank,Electronics,West,101.82,15.53
3906,2024-01-26,Sofa,Furniture,West,326.89,66.59
2226,2024-01-26,Jeans,Clothing,West,94.21,18.31
2055,2024-01-26,Study Table,Furniture,South,59.47,4.17
1965,2024-01-27,Bluetooth Speaker,Electronics,West,58.68,12.72
2784,2024-01-27,Bluetooth Speaker,Electronics,North,221.52,56.03
1310,2024-01-27,Office Chair,Furniture,North,289.53,66.28
1109,2024-01-27,Notebook Pack,Stationery,North,195.52,66.67
3373,2024-01-27,Sneakers,Clothing,West,245.73,63.9
1609,2024-01-28,Bookshelf,Furniture,South,222.04,46.4
1379,2024-01-28,Office Chair,Furniture,North,249.39,11.7
1441,2024-01-28,Bluetooth Speaker,Electronics,South,309.91,64.84
3491,2024-01-28,LED Monitor,Electronics,East,254.3,52.68
3674,2024-01-28,Bluetooth Speaker,Electronics,South,93.71,11.18
1137,2024-01-28,Bluetooth Speaker,Electronics,North,340.66,86.6
1908,2024-01-29,Bluetooth Speaker,Electronics,North,199.15,32.35
1537,2024-01-29,T-Shirt,Clothing,West,392.97,73.72
2625,2024-01-29,Power Bank,Electronics,North,92.98,16.52
2766,2024-01-30,Jacket,Clothing,North,120.89,
3468,2024-01-30,Bluetooth Speaker,Electronics,West,131.1,30.24
2573,2024-01-30,Jacket,Clothing,North,514.67,52.87
2942,2024-01-30,Study Table,Furniture,North,212.46,46.32
2271,2024-01-31,Wireless Mouse,Electronics,South,393.42,62.99
2109,2024-01-31,Study Table,Furniture,South,159.14,41.36
1563,2024-01-31,Sticky Notes,Stationery,West,64.96,2.68
1577,2024-01-31,Sofa,Furniture,North,396.0,63.41
1558,2024-02-01,Notebook Pack,Stationery,North,364.65,93.92
3067,2024-02-01,Power Bank,Electronics,North,91.46,15.2
3485,2024-02-01,Sofa,Furniture,North,346.91,50.0
3604,2024-02-01,Sticky Notes,Stationery,South,244.69,-4.7
1512,2024-02-01,Sneakers,Clothing,South,93.34,14.94
2460,2024-02-01,Sticky Notes,Stationery,East,168.58,51.25
2701,2024-02-01,Sneakers,Clothing,North,194.53,32.55
1590,2024-02-02,Study Table,Furniture,South,873.83,232.56
1307,2024-02-02,Jacket,Clothing,south,280.07,69.23
1136,2024-02-02,Whiteboard,Stationery,West,211.71,24.11
3116,2024-02-03,Sticky Notes,Stationery,North,162.0,35.75
3350,2024-02-03,Whiteboard,Stationery,West,137.53,29.18
2505,2024-02-03,Jeans,Clothing,South,84.6,28.49
3758,2024-02-03,Notebook Pack,Stationery,South,64.25,17.63
3834,2024-02-03,Pen Set,Stationery,South,211.13,83.97
3534,2024-02-03,T-Shirt,Clothing,East,416.72,99.24
3766,2024-02-04,Jacket,Clothing,East,239.88,68.28
1394,2024-02-04,Wireless Mouse,Electronics,East,328.41,46.11
3415,2024-02-04,Sticky Notes,Stationery,East,145.9,44.07
3815,2024-02-04,Sneakers,Clothing,North,38.51,11.76
1394,2024-02-04,Wireless Mouse,Electronics,East,328.41,46.11
3284,2024-02-04,LED Monitor,Electronics,West,302.6,60.54
2425,2024-02-05,Study Table,Furniture,East,348.92,11.57
3753,2024-02-05,Bluetooth Speaker,Electronics,North,172.41,30.46
2672,2024-02-05,Power Bank,Electronics,North,388.49,118.22
1778,2024-02-05,Sofa,Furniture,North,102.33,20.66
1806,2024-02-05,Sticky Notes,Stationery,East,246.65,67.46
1233,2024-02-05,Jeans,Clothing,South,199.85,37.17
2789,2024-02-05,Bookshelf,Furniture,East,189.31,18.01
1313,2024-02-05,Study Table,Furniture,South,141.33,18.37
2332,2024-02-05,Sofa,Furniture,North,116.65,6.04
1675,2024-02-06,LED Monitor,Electronics,South,51.0,9.54
1075,2024-02-06,Sticky Notes,Stationery,West,185.17,42.6
3582,2024-02-06,Power Bank,Electronics,South,212.95,36.35
2034,2024-02-06,Bluetooth Speaker,Electronics,South,144.98,18.82
2440,2024-02-06,Wireless Mouse,Electronics,West,114.33,15.76
1833,2024-02-07,Study Table,Furniture,West,311.85,42.38
1248,2024-02-07,Wireless Mouse,Electronics,North,160.69,27.07
1219,2024-02-07,Study Table,Furniture,East,205.43,38.94
1282,2024-02-08,LED Monitor,Electronics,North,243.09,60.24
2881,2024-02-08,Sofa,Furniture,South,154.88,9.07
3667,2024-02-09,Bookshelf,Furniture,East,312.94,16.49
1839,2024-02-09,Wireless Mouse,Electronics,West,180.28,28.01
3703,2024-02-09,Power Bank,Electronics,North,342.12,53.4
2133,2024-02-09,Sticky Notes,Stationery,West,160.47,25.62
1740,2024-02-09,Sofa,Furniture,South,334.02,11.56
3447,2024-02-09,LED Monitor,Electronics,West,377.32,61.05
3351,2024-02-09,Power Bank,Electronics,North,185.0,30.73
3303,2024-02-10,Bluetooth Speaker,Electronics,North,132.54,22.01
3327,2024-02-10,Bookshelf,Furniture,East,267.27,62.51
3730,2024-02-10,Jeans,Clothing,East,152.16,38.94
2358,2024-02-10,Sofa,Furniture,West,153.28,7.0
3629,2024-02-11,Bluetooth Speaker,Electronics,South,187.37,35.32
3320,2024-02-11,Bluetooth Speaker,Electronics,West,365.25,41.81
3111,2024-02-11,Bluetooth Speaker,Electronics,East,184.65,27.99
1123,2024-02-11,Sticky Notes,Stationery,South,111.43,28.16
2131,2024-02-11,Bluetooth Speaker,Electronics,East,229.89,33.23
1148,2024-02-11,T-Shirt,Clothing,East,186.79,53.13
1386,2024-02-12,Notebook Pack,Stationery,West,282.91,77.54
1691,2024-02-12,Whiteboard,Stationery,North,166.12,40.78
3522,2024-02-12,Wireless Mouse,Electronics,South,135.8,5.7
3806,2024-02-12,Bluetooth Speaker,Electronics,North,235.79,65.29
1657,2024-02-13,Jacket,Clothing,North,241.25,46.3
2842,2024-02-14,Bluetooth Speaker,Electronics,East,342.18,73.34
1972,2024-02-14,T-Shirt,Clothing,West,69.37,6.6
2028,2024-02-14,Jacket,Clothing,East,367.14,93.71
1185,2024-02-15,Study Table,Furniture,East,136.87,18.22
2093,2024-02-15,Wireless Mouse,Electronics,South,111.67,25.35
2071,2024-02-15,Bookshelf,Furniture,East,337.07,49.76
2658,2024-02-16,Whiteboard,Stationery,West,130.6,11.02
3644,2024-02-17,LED Monitor,Electronics,West,85.07,24.77
1531,2024-02-17,Bookshelf,Furniture,South,89.19,16.95
2471,2024-02-18,Bluetooth Speaker,Electronics,North,223.15,48.02
1023,2024-02-18,T-Shirt,Clothing,South,387.3,40.36
3588,2024-02-18,Whiteboard,Stationery,West,262.14,68.73
2653,2024-02-18,Study Table,Furniture,West,87.75,3.84
3808,2024-02-18,Whiteboard,Stationery,North,39.06,2.67
3027,2024-02-18,Notebook Pack,Stationery,East,249.0,52.24
1261,2024-02-19,Whiteboard,Stationery,East,196.85,48.3
1681,2024-02-19,Sofa,Furniture,South,312.42,32.84
1630,2024-02-19,Sticky Notes,Stationery,North,131.53,31.54
2475,2024-02-20,Jacket,Clothing,East,449.88,115.34
1227,2024-02-20,Sofa,Furniture,East,607.01,61.15
3510,2024-02-20,Jacket,Clothing,South,242.5,60.5
2823,2024-02-20,Pen Set,Stationery,East,359.35,81.45
1507,2024-02-21,Jeans,Clothing,South,83.63,11.05
3083,2024-02-21,Sticky Notes,Stationery,East,146.46,25.64
2897,2024-02-22,Study Table,Furniture,North,159.75,18.77
3685,2024-02-22,LED Monitor,Electronics,East,133.11,33.35
2240,2024-02-22,Bookshelf,Furniture,East,442.47,4.72
1523,2024-02-22,Notebook Pack,Stationery,North,293.94,17.26
2158,2024-02-22,Sticky Notes,Stationery,West,136.49,5.59
3205,2024-02-23,Bookshelf,Furniture,East,156.08,15.74
2003,2024-02-23,Office Chair,Furniture,West,167.37,3.87
3326,2024-02-23,Sneakers,Clothing,West,169.82,25.42
2546,2024-02-23,Whiteboard,Stationery,North,214.22,54.79
1111,2024-02-23,Sticky Notes,Stationery,East,140.12,33.87
2066,2024-02-24,Study Table,Furniture,West,627.02,150.62
1290,2024-02-24,LED Monitor,Electronics,North,478.13,101.97
3424,2024-02-24,Sticky Notes,Stationery,East,116.13,25.67
1533,2024-02-24,Jacket,Clothing,South,200.32,16.54
2891,2024-02-24,Jacket,Clothing,West,144.37,47.89
3133,2024-02-24,Whiteboard,Stationery,West,178.99,44.12
2136,2024-02-24,LED Monitor,Electronics,South,64.0,-1.59
3635,2024-02-25,Jacket,Clothing,South,303.93,54.89
3481,2024-02-26,Bluetooth Speaker,Electronics,South,251.05,31.21
1291,2024-02-26,Sticky Notes,Stationery,South,431.65,97.1
2041,2024-02-26,Sofa,Furniture,East,71.61,8.92
3426,2024-02-26,LED Monitor,Electronics,West,170.21,66.1
1787,2024-02-26,Sneakers,Clothing,East,176.41,38.96
2617,2024-02-26,Whiteboard,Stationery,West,247.4,17.58
1615,2024-02-26,Wireless Mouse,Electronics,North,189.38,38.49
3875,2024-02-27,Bluetooth Speaker,Electronics,South,247.87,43.96
3453,2024-02-27,Whiteboard,Stationery,South,136.85,55.65
2936,2024-02-28,Study Table,Furniture,West,421.19,62.98
2203,2024-02-28,Power Bank,Electronics,North,96.89,23.29
3242,2024-02-29,Study Table,Furniture,North,311.38,39.31
3858,2024-02-29,Whiteboard,Stationery,North,477.02,130.3
